email_id,date,age,gender,content_type_primary,usage_time_10_2,num_sessions_night,max_continuous_usage,reels_usage_time,phone_pickups_after_10,lose_track_of_time,cannot_stop_scrolling,unplanned_usage,sleep_time,wake_up_time,daily_stress_level,overthinking_at_night,sleep_latency,night_awakenings,sleep_quality,insomnia_label
poojadesai6@gmail.com,2026-03-28,18,female,Educational/Entertainment,01:38,12,00:26,00:05,20,2,3,2,00:25,09:23,1,3,00:23,0,4,0
anjalireddy@gmail.com,2026-03-28,35,female,Entertainment,02:44,15,01:44,00:54,14,2,3,4,00:35,09:29,3,4,00:46,2,2,0
nehapatel3@gmail.com,2026-03-28,20,female,Educational,01:29,6,00:54,00:39,11,3,2,5,23:36,05:49,1,2,00:05,0,5,0
karanshaikh@gmail.com,2026-03-28,55,female,Mixed,00:36,14,00:11,00:11,7,5,2,1,22:06,08:26,1,1,00:05,0,5,0
priyaprasad@gmail.com,2026-03-28,25,female,Educational/Entertainment,00:24,15,00:12,00:11,16,3,5,3,02:42,09:20,3,3,00:06,1,3,0
kavitareddy8@gmail.com,2026-03-28,22,female,Educational/Entertainment,00:55,12,00:35,00:15,16,4,4,3,01:39,08:22,2,1,00:25,1,3,0
tanvishah9@gmail.com,2026-03-28,22,male,Educational,02:24,2,01:38,00:20,22,5,3,5,01:00,05:11,3,4,00:42,4,2,1
anjalireddy718@gmail.com,2026-03-28,50,female,Emotional/Drama,01:11,8,00:13,00:06,9,2,4,5,22:07,09:23,2,2,00:18,1,3,1
vikasdesai1@gmail.com,2026-03-28,22,female,Educational,01:59,12,00:13,00:06,11,4,5,3,22:59,09:04,2,3,00:13,0,4,0
rohitsharma@gmail.com,2026-03-28,24,female,Educational,01:18,9,00:56,00:45,23,2,5,4,02:04,09:39,1,3,00:24,0,5,0
karanpatel@gmail.com,2026-03-28,45,female,Motivational,01:11,5,00:34,00:33,18,3,4,3,23:18,05:41,1,2,00:11,0,3,0
karanjoshi7@gmail.com,2026-03-28,23,male,Educational,01:06,9,00:51,00:06,18,4,3,1,00:18,07:25,1,1,00:25,0,3,0
karansharma@gmail.com,2026-03-28,55,male,Mixed,02:46,9,02:10,02:01,13,5,5,1,23:38,08:46,3,5,00:37,4,1,1
priyasingh4@gmail.com,2026-03-28,18,male,Entertainment,02:01,4,01:12,00:50,21,4,2,4,22:33,07:27,5,5,00:43,3,2,1
nehapatel4@gmail.com,2026-03-28,30,female,Mixed,01:58,3,00:21,00:21,5,4,4,3,23:36,08:01,1,2,00:13,0,3,0
anjalisoni146@gmail.com,2026-03-28,21,male,Educational,01:10,15,00:47,00:46,21,1,4,2,22:06,05:10,3,2,00:05,0,5,0
amitshah8@gmail.com,2026-03-28,23,male,Educational,00:54,4,00:34,00:28,23,2,3,2,02:03,06:21,1,3,00:24,1,5,0
anjalipatel4@gmail.com,2026-03-28,18,male,Entertainment,00:35,12,00:18,00:07,7,3,3,5,00:18,07:59,3,1,00:14,0,4,0
tanvisingh4@gmail.com,2026-03-28,24,female,Educational,00:59,5,00:33,00:26,14,2,2,5,23:29,06:43,1,1,00:18,1,5,0
vikasreddy@gmail.com,2026-03-28,24,male,Entertainment,00:47,15,00:16,00:13,5,1,2,4,02:49,06:19,1,1,00:09,1,4,1
nehagupta@gmail.com,2026-03-28,24,male,Entertainment,00:30,2,00:06,00:05,6,1,2,5,23:18,09:09,2,3,00:09,0,4,0
priyashaikh6@gmail.com,2026-03-28,30,female,Motivational,01:51,7,00:18,00:07,20,3,2,3,00:46,08:40,2,1,00:19,1,4,0
adityaprasad2@gmail.com,2026-03-28,19,male,Educational/Entertainment,00:27,9,00:13,00:06,8,3,3,3,23:48,09:24,3,2,00:15,0,3,0
rahulshaikh504@gmail.com,2026-03-28,30,female,Motivational,01:11,5,01:01,00:22,10,4,5,3,00:38,05:43,1,1,00:13,0,3,1
rohitshah8@gmail.com,2026-03-28,50,male,Emotional/Drama,02:32,9,00:13,00:11,13,2,4,5,01:46,05:56,3,3,00:50,2,2,1
adityasoni843@gmail.com,2026-03-28,35,female,Mixed,00:58,14,00:34,00:10,18,1,2,1,01:22,06:22,3,3,00:20,0,4,1
priyapatel510@gmail.com,2026-03-28,25,female,Educational,02:13,3,01:58,00:22,19,5,4,2,22:10,09:15,4,3,00:44,4,1,1
rahulmehta@gmail.com,2026-03-28,21,female,Educational,02:41,10,02:18,01:49,23,4,1,3,00:40,09:58,4,3,00:42,4,2,1
tanvisoni@gmail.com,2026-03-28,30,male,Motivational,02:41,9,00:17,00:15,11,3,3,4,00:48,07:29,3,5,00:38,2,1,1
arjunjoshi987@gmail.com,2026-03-28,19,female,Entertainment,01:55,12,00:22,00:20,16,1,1,2,23:01,05:56,1,2,00:17,1,4,0
amitdesai419@gmail.com,2026-03-28,21,male,Educational,00:44,12,00:34,00:11,9,5,2,5,01:42,08:46,2,1,00:24,1,5,1
amitjoshi@gmail.com,2026-03-28,25,male,Entertainment,02:38,11,01:39,00:52,11,5,3,5,01:47,09:10,5,3,00:47,2,2,1
arjunsingh9@gmail.com,2026-03-28,20,female,Educational/Entertainment,02:38,9,01:40,01:17,5,1,4,2,23:42,06:38,5,4,00:50,2,1,1
priyagupta393@gmail.com,2026-03-28,35,female,Mixed,00:30,10,00:19,00:06,11,4,5,5,01:33,07:22,3,3,00:13,1,4,0
arjunpatel@gmail.com,2026-03-28,55,female,Motivational,00:32,6,00:16,00:13,13,5,3,4,23:25,05:10,2,1,00:06,0,5,1
karansharma@gmail.com,2026-03-28,55,male,Mixed,02:49,15,00:27,00:07,6,3,3,2,02:14,08:35,4,3,01:00,3,1,1
